id,apelido,clube,posicao,ultima_pontuacao,status,FD,G,CA,FC,FS,DD,GS,PP,SG,CV,FT,A,PE,RB,DP,I,FF,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12
94894,Capixaba,Atlético-MG,Atacante,0,Nulo,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,,0,0,0,0,0.4,0,0,0,0,0,0,,1,1,1,1,0.87,0.87,0.87,0.87,0.87,0.87,0.87
71162,Vinícius,Bahia,Meia,0.2,Nulo,0,7,2,0,0,5,0,21,4,1,0,0,0,6,0,0,1,,,0,8.8,-1.5,4.1,0,7.1,3,0.7,-1.9,0.2,,,6,8.62,6.81,7.82,6.97,8.54,8.12,7.72,7.03,7.23
94336,Mateus Norton,Fluminense,Meia,0,Nulo,0,1,0,0,0,3,0,5,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,-2.8,-0.8,0.2,0,0,0,1,1,1,1,1,1,0.76,0.77,0.77,0.77,0.77,0.77
94885,Léo,Avaí,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
94509,Raphael Veiga,Palmeiras,Meia,0,Nulo,0,5,0,0,0,0,0,3,2,1,0,0,0,3,0,0,1,0,1.4,0,0,1.4,0,0.5,0,0.5,0,-3.3,0,7,5.73,5.73,5.73,5.16,5.16,4.75,4.75,4.58,4.58,3.66,4.09
94857,Jonatan Gomez,São Paulo,Meia,0.2,Provável,0,4,0,0,0,0,0,5,1,0,0,0,0,2,0,0,0,,,,,,,,0,0,0,0,0.2,,,,,,,,6,6,6,6,4.77
94765,Léo Principe,Corinthians,Lateral,6.5,Nulo,0,2,0,0,0,2,0,3,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,3,3,3,3,3,3,3,3,3,3,3,3.72
94930,Lucas Paquetá,Flamengo,Meia,0,Nulo,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.8,0,0,0,0,0,0,0,0,0,3,3,1.96,1.96,1.96,1.96,1.96,1.96,1.96,1.96,1.96,1.96
94966,Deijair ,Bahia,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
94445,Juninho,Sport,Atacante,0,Nulo,0,2,0,1,0,0,0,7,1,0,0,0,0,3,0,0,0,-1.4,-0.5,0,0,0,0,-0.5,0,0,0,0,0,1.84,0.73,0.73,0.73,0.73,0.73,0.76,0.76,0.77,0.77,0.77,0.77
94962,Lucão,Cruzeiro,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
94931,Lucas Fernandes,São Paulo,Meia,-1.3,Nulo,0,2,0,0,0,2,0,1,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,2.2,0,0,4.1,0,-1.3,4,4,4,4,4,4,3.58,3.58,3.58,4.04,4.04,3.12
94968,Juninho Capixaba,Bahia,Lateral,0,Dúvida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
95022,Thalis ,Atlético-MG,Meia,0,Nulo,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1,1,1,1,1,1,0.81,0.81,0.81,0.81,0.81,0.81
95058,Moraes,Flamengo,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
95126,Yago,Atlético-PR,Atacante,0,Nulo,0,1,0,0,0,0,0,5,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-0.9,0,0,0,-0.9,0,2,2,2,2,2,2,1.31,1.31,1.31,1.31,1.1,1.1
95023,Luis Guilherme,Atlético-MG,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
95180,Índio,Sport,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
95263,Luquinhas,Fluminense,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,1,1,1,1,1,1,1,1
71227,Maicon,São Paulo,Zagueiro,0,Nulo,0,2,0,0,0,8,0,22,2,2,3,0,0,1,0,0,1,0.9,0,4.1,2.9,5.4,0.8,7,2.8,0,0,0,0,10.54,10.54,9.45,9.42,10.04,9.2,10.44,9.9,9.9,9.9,9.9,9.9
95315,Índio,Coritiba,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
94975,Marco Antônio,Bahia,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
94971,Luís Fernando,Bahia,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
94978,Kaynan,Bahia,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
95662,Lucas Kal,São Paulo,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2
95539,Fabrício,Sport,Meia,0,Nulo,0,2,0,1,1,1,0,18,2,2,0,0,0,2,0,0,1,0,-2.9,5.4,0.3,0,0,0,-0.6,0,0,0,0,2.12,0.73,2.36,1.8,1.67,1.67,1.67,1.39,1.39,1.39,1.39,1.39
95483,Luiz Felipe,Chapecoense,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
95332,Marcinho,São Paulo,Atacante,0.6,Nulo,0,11,1,1,2,8,0,51,7,4,0,0,0,17,0,0,1,0.4,5.9,5.4,-4.2,1,0.8,-0.6,6.4,3.4,2,-1.4,0.6,1.7,3.94,5.23,3.27,3.88,3.82,3.45,4.91,4.71,4.61,3.95,4.23
95335,Matheus Jesus,Ponte Preta,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
95543,Renan Gorne,Botafogo,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,-3.5,0,0,0,0,0,0,1,1,1,1,1,0.76,0.76,0.76,0.76,0.76,0.76,0.76
95780,Zé Ricardo,Flamengo,Técnico,5.66,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,6.36,2.83,4.39,1.69,2.75,8.48,1.86,6.61,3.72,8.25,5.66,9.51,10.45,10.16,10.79,10.2,10.31,11.63,10.66,11.67,11.4,12.43,12.29
95542,Ourinho,Santos,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,2,2
95770,Vitinho,Palmeiras,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
95738,Trauco,Flamengo,Lateral,3.3,Provável,0,4,1,0,0,6,0,36,4,3,5,0,0,15,0,0,2,-4.2,5,0,4.7,0,0,0,6,5.7,3.4,4.8,3.3,6.22,5.51,5.51,5.95,5.95,5.95,5.95,6.3,6.63,6.48,6.91,6.84
95638,Marcelo,Botafogo,Zagueiro,0,Nulo,0,1,0,0,0,6,0,9,3,1,1,0,0,4,0,0,1,-1.6,0,6,0,0,0,0,0,0,7.6,0.1,0,3.11,3.11,4.08,4.08,4.08,4.08,4.08,4.08,4.08,4.94,3.8,3.8
94985,Dodô,Coritiba,Lateral,0,Nulo,0,7,0,0,0,14,0,39,3,2,5,0,0,14,0,0,2,4.4,1.2,8,8.3,2.7,-0.3,5.5,2.7,1.2,0,0,0,7.36,7.19,9.31,10.69,9.98,9.23,10.28,9.93,9.64,9.64,9.64,9.64
95820,Léo Santos,Corinthians,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,4.38,4.38,4.38,4.38,4.38,4.38,4.38,4.38,4.38,4.38,4.38
95798,Gustavo Bochecha,Botafogo,Meia,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
95831,Caíque,São Paulo,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,1,1,1,1,1,1
95651,Filipinho,Atlético-MG,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
95660,Araruna,São Paulo,Meia,0,Nulo,0,2,0,0,0,2,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.9,0,2,2,2,2,2,2,2,2,2,1.6,1.73,1.73
95837,Fabián Noguera,Santos,Zagueiro,0,Nulo,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,4.5,0.4,0,3,3,3,3,3,3,3.49,3.49,3.49,3.76,3.14,3.14
95794,Nathan,Atlético-MG,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
95978,Ty Sandows,Grêmio,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
95127,Nicolas,Atlético-PR,Lateral,-0.6,Nulo,0,0,0,0,0,2,0,11,0,0,2,0,0,4,0,0,1,0,0,0,0,0,0,2.2,3.4,0,0,1.1,-0.6,5,5,5,5,5,5,4.34,4.72,4.72,4.72,4.34,4
96524,Victor Lindenberg,Botafogo,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
96089,Machado,Grêmio,Meia,0,Nulo,0,1,0,0,0,7,0,5,0,0,0,0,0,2,0,0,1,0,0,0,9.7,0,0,0,0,0,0,0,-5.8,0,1,1,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,2.04,2.04
95843,Sander,Sport,Lateral,4.7,Provável,0,9,0,0,0,20,0,27,0,0,4,0,0,21,0,0,0,,,,0,0,0,5.2,6.7,5,7.9,10.4,4.7,,,,2,2,1.53,2.99,4.13,4.46,5.66,6.91,6.44
96804,Vitor,Avaí,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
96831,Carlinhos,Corinthians,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
96328,Matheus Oliveira,Santos,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
96591,Renan Lodi,Atlético-PR,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
96340,Lima,Grêmio,Meia,0,Nulo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0,2,2,2,2,2,2,2,2,2,2,1.5,1.5
95876,Douglas,Vasco,Meia,0,Nulo,0,23,1,1,0,23,1,42,14,9,0,0,0,17,0,0,3,9.5,7.4,2.4,-1.2,5.8,15.8,1.8,4.3,3.6,3.3,0.6,0,15.21,17.13,16.23,14.95,15.87,18.59,16.36,16.71,16.59,16.57,15.94,15.94
95936,Daniel Fuzato,Palmeiras,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
95849,Felipe,Bahia,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
96464,Mauricio,Avaí,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
96965,Léo Lopes,Avaí,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
96870,Emerson,Ponte Preta,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
96411,Cassiano,Bahia,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
96966,Arthur Gomes,Santos,Atacante,0,Nulo,0,5,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0.9,0,2,2,2,2,2.32,2.32,2.32,2.32,1.87,1.87,2,1.84
96832,Rodrigo Figueiredo,Corinthians,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
97349,Daniel,Atlético-MG,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
71389,Baumjohann,Coritiba,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,5,5
97322,Gabriel Furtado,Palmeiras,Meia,0,Nulo,0,1,0,0,0,1,0,4,0,0,0,0,0,1,0,0,1,,,,,,,,,0,-1.5,0,0,,,,,,,,,1,0.78,0.78,0.78
97138,Dida,Grêmio,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
96055,Yan,Coritiba,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
97352,Pachu,Botafogo,Atacante,0,Nulo,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0.7,0,0,2,2,2,2,1.71,1.71,1.71,1.71,1.71,1.63,1.63,1.63
97502,Filigrana,Coritiba,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
97228,Santarém,Avaí,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
96433,Ralph,Atlético-MG,Meia,0,Nulo,0,4,0,0,0,5,0,4,0,0,0,0,0,3,0,0,3,-2,0,0,0,0,2.6,0,-0.8,2,0,0,0,0.71,0.71,0.71,0.71,0.71,1,1,0.77,1.04,1.04,1.04,1.04
96349,Geovane,Coritiba,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
97443,Romercio,Coritiba,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
97445,Matheus Iacovelli,Palmeiras,Atacante,0,Nulo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68
97315,Mantuan,Corinthians,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
97532,Jean Pineda,Vitória,Atacante,0,Nulo,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-0.3,0,-0.1,0,0,0,0,0,0,0,0,0,3.32,3.32,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38
97452,Marcos Calazans,Fluminense,Atacante,8.6,Provável,0,13,0,2,2,25,0,19,3,2,0,0,0,16,0,0,1,0,0,0,0,0,9,5.3,2.2,10.9,5.9,4.5,8.6,4,4,4,4,4,5.35,5.28,4.96,7,6.68,6.7,7.78
97520,Shaylon,São Paulo,Meia,7.7,Nulo,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,7.7,1,1,1,1,1,1,1,1,1,1,0.78,2.36
97528,Frazan,Fluminense,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
71572,Gabriel,Grêmio,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
71549,Kelvin,Vasco,Atacante,0,Contundido,0,8,0,2,0,4,0,9,0,3,0,0,0,3,0,0,0,-0.4,5.7,-0.8,4.1,0,0,0,0,0,0,0,0,4.67,5.79,4.67,5.79,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03
97536,Bryan,Chapecoense,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
71479,Lucho González,Atlético-PR,Meia,-2.2,Provável,0,7,0,2,0,5,0,28,4,0,0,1,0,10,0,0,1,0,0,-1.1,-0.8,0,0.5,-7.2,0,5,1.2,-2,-2.2,12,12,8.55,7.88,7.88,7.31,5.23,5.23,6.9,6.35,5.63,5.38
71571,Fernando Miguel,Vitória,Goleiro,1,Provável,0,3,0,0,0,0,0,10,0,0,3,0,16,0,0,22,1,5.5,3.1,9.7,0.5,7.7,7.7,1.7,-2,2,3.7,4.9,1,8.13,8.9,11.42,10.19,11.75,12.36,11.37,10.42,10.93,11.3,11.63,11
97535,Hiago,Chapecoense,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
71631,Weverton,Atlético-PR,Goleiro,6.9,Provável,0,2,0,0,0,0,0,9,0,0,2,0,13,0,0,12,1,-7.2,-6,1,1,0,0,0,14.2,4.7,0.7,1,6.9,6.93,0.73,0.74,0.76,0.76,0.76,0.76,3.66,2.71,2.17,2.25,3.53
97537,Busanello,Chapecoense,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
97653,Murilo,Cruzeiro,Zagueiro,1.4,Provável,0,2,0,0,0,2,0,12,2,0,1,0,0,4,0,0,1,0,0,0,0,1.1,2.6,-0.4,0,-1.5,0,0,1.4,1,1,1,1,1.06,1.55,1.07,1.07,0.77,0.77,0.77,1.18
97540,Vinícius Guarapuava,Chapecoense,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
71704,Manga Escobar,Vasco,Atacante,-0.3,Nulo,0,5,1,1,1,1,0,7,3,2,0,0,0,3,0,0,0,0,0,12.2,0.7,1.7,0.7,0.5,1.7,0,0,0,-0.3,3,3,6.47,5.25,5.41,5.2,5.06,5.27,5.27,5.27,5.27,4.75
97538,Marcio,Coritiba,Zagueiro,3.1,Provável,0,6,1,1,1,10,0,21,3,2,5,0,0,13,0,0,2,0,1.1,5.8,15.7,8.4,-0.3,5.1,2.3,2.6,-0.7,1.7,3.1,2,1.94,3.7,7.8,7.99,6.66,7.73,7.42,7.56,6.95,7.3,7.63
97645,Thiago Couto,São Paulo,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
97444,Julio Rusch,Coritiba,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
97527,Matheus Alessandro,Fluminense,Atacante,0,Nulo,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,0,0,1,1,1,1.01,1.01,1.1,1.1,1.1,1.1,1.1,1.1,1.1
97856,Nonoca,Cruzeiro,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
97546,Marco Túlio,Atlético-MG,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
97680,Yan,Santos,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
97768,Reynaldo,Ponte Preta,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
97769,Yuri,Ponte Preta,Atacante,0,Nulo,0,1,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,1,1.04,1.04,1.04,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87
97879,Matheus Anjos,Atlético-PR,Meia,0,Nulo,0,2,0,0,0,1,0,9,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.6,-1.4,0,2,2,2,2,2,2,2,2,2,1.69,1.27,1.27
97880,Murillo,Atlético-PR,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
97902,Rafael,Flamengo,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
97877,Patrick Correia,Sport,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
97878,Jacy,Atlético-PR,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
98035,Caio,Sport,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
71709,Cuéllar,Flamengo,Meia,4.2,Provável,0,2,0,0,0,18,0,14,0,1,0,0,0,9,0,0,2,0,0,-0.5,-3.6,0,0,5.7,5.1,0,-0.5,9.5,4.2,5,5,3.55,2.27,2.27,2.27,3.6,3.92,3.92,3.06,5.1,4.56
98221,Cedric,Vitória,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
98034,Maílson,Sport,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
98056,Luiz Felipe,Atlético-GO,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
98184,Rodrigo Pelezinho,Chapecoense,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,2,2,2,2,2,2,2,2
97771,Thiaguinho,Ponte Preta,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
98333,Gabriel Batista,Flamengo,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
97863,Jhemerson,Vitória,Meia,0,Nulo,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,4,4.28,4.28,4.28,4.28,4.28,4.28,4.28,4.28,4.28,4.28,4.28
79578,Sassá,Cruzeiro,Atacante,2,Nulo,0,4,0,0,0,1,0,2,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,-0.8,-0.3,1.7,2,8,8,8,8,8,8,8,8,6,5.94,6.23,6.32
98352,Bruno Guimarães,Atlético-PR,Meia,-0.8,Nulo,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,-3,0,0,-3,-0.8,1,1,1,1,1,1,1,0.77,0.77,0.77,0.78,0.79
