id,apelido,clube,posicao,ultima_pontuacao,status,FD,G,CA,FC,FS,DD,GS,PP,SG,CV,FT,A,PE,RB,DP,I,FF,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12
37919,Luis Fabiano,Vasco,Atacante,6.8,Provável,11,0,0,2,0,11,0,2,4,0,5,11,0,8,2,5,0,0.7,13.3,5.4,0,19.2,8.9,0,1.9,6.8,,,,8.28,12.08,12.24,12.24,16.15,15.52,15.52,14.18,15.16,,,
37851,Maicosuel,São Paulo,Meia,0,Contundido,7,0,0,3,0,1,0,0,3,0,0,1,0,1,0,0,0,1.7,1.7,1.2,2.7,4.2,0,0,0,0,,,,6.86,6.25,5.97,6.39,6.88,6.88,6.88,6.88,6.88,,,
63172,Paulão,Vasco,Zagueiro,1.2,Provável,7,0,0,5,1,13,0,1,1,0,0,6,0,16,0,0,0,0,4.1,-1.7,-0.8,0.8,1.3,0.1,3.9,1.2,,,,6,6.18,4.76,4.44,4.48,4.53,4.21,4.98,4.62,,,
63219,Luan,Atlético-MG,Atacante,1.4,Nulo,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7,1.4,,,,8,8,8,8,8,8,8,6.53,6.46,,,
94978,Kaynan,Bahia,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
95022,Thalis ,Atlético-MG,Meia,0,Nulo,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2,0,0,,,,1,1,1,1,1,1,0.81,0.81,0.81,,,
94975,Marco Antônio,Bahia,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,3,3,3,3,3,3,3,3,,,
95058,Moraes,Flamengo,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
37934,Roger Bernardo,Atlético-MG,Meia,3.3,Provável,2,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,0,3.3,,,,,,,,,,,7,6.93,,,
95023,Luis Guilherme,Atlético-MG,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,,,
37984,Aranha,Ponte Preta,Goleiro,8.5,Provável,2,15,0,0,4,0,0,0,0,11,0,0,0,4,0,0,0,4.4,2,5,11,3.5,-4,-1,13.4,8.5,,,,9.48,9.09,9.92,12.36,11.46,9.61,9.55,12.53,12.36,,,
94985,Dodô,Coritiba,Lateral,1.2,Dúvida,7,0,0,14,5,14,0,2,2,0,0,3,0,39,0,0,0,4.4,1.2,8,8.3,2.7,-0.3,5.5,2.7,1.2,,,,7.36,7.19,9.31,10.69,9.98,9.23,10.28,9.93,9.64,,,
38001,Anderson,Bahia,Goleiro,0,Nulo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,,,,1,1,1,1,1,1,1,0.77,0.77,,,
38229,Fábio Santos,Atlético-MG,Lateral,0.5,Nulo,13,0,0,6,2,11,0,3,0,0,0,3,0,30,0,2,0,-2.9,0.5,-1.7,6.3,3,0,1.4,0.2,0.5,,,,1.49,0.73,0.74,2.05,2.04,2.04,1.95,1.76,1.81,,,
95127,Nicolas,Atlético-PR,Lateral,0,Nulo,0,0,0,0,2,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2.2,3.4,0,,,,5,5,5,5,5,5,4.34,4.72,4.72,,,
95126,Yago,Atlético-PR,Atacante,0,Nulo,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,-0.9,0,0,,,,2,2,2,2,2,2,1.31,1.31,1.31,,,
95054,Júnior Ramos,Bahia,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
38062,Lugano,São Paulo,Zagueiro,2.3,Provável,2,0,0,1,1,5,0,1,1,0,0,3,0,6,0,0,0,0,2.2,0,0,0,0,0,0,2.3,,,,5,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.27,,,
95180,Índio,Sport,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,,,
38109,Jefferson,Botafogo,Goleiro,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,9,9,9,9,9,9,9,9,9,,,
38067,Danilo,Corinthians,Meia,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,5,5,5,5,5,5,5,5,,,
38100,Durval,Sport,Zagueiro,-1,Provável,4,0,0,9,2,5,0,0,0,0,0,0,0,9,1,0,0,0,-0.3,1.4,2.2,6.1,0.6,8.3,9.8,-1,,,,6,4.25,4.24,4.53,5.69,4.89,6.63,7.63,5.94,,,
95315,Índio,Coritiba,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,,,
95263,Luquinhas,Fluminense,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,,,,,,,1,1,1,1,1,,,
95332,Marcinho,São Paulo,Atacante,3.4,Provável,8,0,0,6,0,12,0,1,3,0,1,5,0,39,2,1,0,0.4,5.9,5.4,-4.2,1,0.8,-0.6,6.4,3.4,,,,1.7,3.94,5.23,3.27,3.88,3.82,3.45,4.91,4.71,,,
38140,Fernando Prass,Palmeiras,Goleiro,8,Provável,1,19,0,0,3,0,0,0,0,8,0,0,0,4,0,0,0,10.7,7.5,-1,11,0.1,4,7,8,8,,,,13.23,16.08,14.18,17.06,14.98,15.44,16.07,16.6,16.96,,,
38138,Jô,Corinthians,Atacante,6.9,Provável,13,0,0,1,0,17,0,0,4,0,5,3,0,19,2,11,0,6.7,6,-0.8,12.4,12.3,2.7,-2.1,0.5,6.9,,,,8.28,10.63,9.28,12.78,14.12,12.83,11.57,11.69,12.92,,,
95483,Luiz Felipe,Chapecoense,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,,,
63422,Jucilei,São Paulo,Meia,4.7,Provável,22,0,0,27,0,19,0,0,1,0,0,3,0,26,0,0,0,8.3,5,3.5,0.1,6.8,1.6,9.3,3.4,4.7,,,,11.53,13.04,13,12.16,13.38,12.46,14.05,13.27,13.58,,,
95335,Matheus Jesus,Ponte Preta,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,4,4,4,4,4,4,4,4,,,
68690,André,Sport,Atacante,6.2,Provável,11,0,0,6,0,21,0,2,3,0,4,6,0,18,1,7,0,-1.1,0,26.3,-0.7,-0.2,9.2,-3,-0.2,6.2,,,,3.47,3.47,11.5,8.33,8.02,10.13,7.92,8.09,9.34,,,
68698,Bruno Silva,Botafogo,Meia,5.4,Provável,15,0,0,15,0,13,0,5,3,0,4,4,0,26,2,0,0,0.2,14.5,8.5,0.7,0,2.7,16,8.5,5.4,,,,5.8,10.65,12,11,11,10.83,13.96,13.48,13.27,,,
95539,Fabrício,Sport,Meia,0,Nulo,2,0,0,1,0,2,0,1,2,0,0,2,0,18,1,1,0,0,-2.9,5.4,0.3,0,0,0,-0.6,0,,,,2.12,0.73,2.36,1.8,1.67,1.67,1.67,1.39,1.39,,,
68758,Fernandinho,Grêmio,Atacante,13.1,Nulo,13,0,0,5,0,6,0,1,3,0,3,2,0,5,0,0,0,0,0,21.1,0,0,2.4,-0.9,1.2,13.1,,,,6,6,11.8,11.8,11.8,10,9.14,9.31,11.87,,,
68770,Camacho,Corinthians,Meia,2.9,Nulo,0,0,0,3,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,-0.9,0,2.1,0,-0.3,2.9,,,,6,6,6,4.31,4.31,4.51,4.07,3.88,4.48,,,
68745,Vecchio,Santos,Meia,0,Nulo,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,1,0,,,,0,-1.3,0,0,0,0,,,,,,,3,1.69,1.69,1.69,1.69,1.69,,,
68744,Emerson Sheik,Ponte Preta,Atacante,3.4,Provável,19,0,0,2,0,5,0,2,1,0,0,4,0,12,1,0,0,0,0,0,-3.6,2.9,7.9,0,1,3.4,,,,6,6,6,3.48,4.44,5.9,5.9,4.92,5.44,,,
38150,Marquinhos,Avaí,Meia,2.5,Provável,9,0,1,3,0,3,0,0,4,0,0,3,0,33,0,0,0,-1,1.8,0.4,-0.1,1,-5.4,0,0.1,2.5,,,,4.95,4.11,3.67,3.39,3.47,1.83,1.83,2.32,2.81,,,
68773,Henrique Almeida,Coritiba,Atacante,0.1,Provável,18,0,0,9,0,6,0,1,6,0,2,9,0,26,0,8,1,11.8,2.7,6.9,1.7,2.2,8.4,3.5,2,0.1,,,,13.3,14.35,15.57,14.79,14.45,15.79,15.01,14.64,14.09,,,
68693,Armero,Bahia,Lateral,0,Nulo,0,0,1,3,0,5,0,0,2,0,0,1,0,7,0,1,0,0,-2.9,0,0,0,0,0,0.6,0,,,,5,2.38,2.38,2.38,2.38,2.38,2.38,2.03,2.03,,,
68725,Diego Renan,Chapecoense,Lateral,0,Nulo,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0.9,-0.5,0,0,,,,7,7,7,7,7,5.58,5.12,5.12,5.12,,,
95638,Marcelo,Botafogo,Zagueiro,0,Provável,1,0,0,1,1,2,0,1,1,0,0,1,0,5,0,0,0,-1.6,0,6,0,0,0,0,0,0,,,,3.11,3.11,4.08,4.08,4.08,4.08,4.08,4.08,4.08,,,
95543,Renan Gorne,Botafogo,Atacante,0,Nulo,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5,0,0,0,,,,1,1,1,1,1,0.76,0.76,0.76,0.76,,,
68808,Nino Paraíba,Ponte Preta,Lateral,11.2,Provável,20,0,0,19,3,11,0,3,4,0,1,2,0,41,1,1,0,22.8,2,3.8,5.8,2.8,5.9,-2.9,0,11.2,,,,21.08,22.94,22.63,23.11,22.03,22.37,20.13,20.13,22.09,,,
95651,Filipinho,Atlético-MG,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,,,
68749,Everton Heleno,Atlético-GO,Meia,0,Nulo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,-0.5,0,0,,,,,,,3,3,3,2.14,2.14,2.14,,,
68784,Júnior Dutra,Avaí,Atacante,0,Dúvida,7,0,0,1,0,3,0,0,1,0,0,3,0,12,0,0,1,2.4,0,0.5,3.8,0,0,0,0,0,,,,6.65,6.65,5.6,6.42,6.42,6.42,6.42,6.42,6.42,,,
68807,Neto Berola,Coritiba,Atacante,0,Nulo,3,0,0,2,0,5,0,1,0,0,1,2,0,8,1,2,0,13.9,-1.6,-1.4,0.5,0,0,0,0,0,,,,12.66,12.61,11.36,11.14,11.14,11.14,11.14,9.78,9.78,,,
79553,Mansur,Sport,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,5,5,5,5,5,5,5,5,,,
68827,Renato Chaves,Fluminense,Zagueiro,0,Contundido,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,-1.3,0,0,0,0,0,0,0,0,,,,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32,,,
79578,Sassá,Cruzeiro,Atacante,-0.8,Nulo,3,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8,,,,8,8,8,8,8,8,8,8,6,,,
68893,André Lima,Vitória,Atacante,1.8,Nulo,1,0,0,1,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,5.7,8.5,1.8,,,,8,8,8,8,8,8,7.47,8.48,7.55,,,
68834,Rithely,Sport,Meia,3.5,Suspenso,12,0,0,19,0,14,0,1,2,0,0,7,0,26,1,0,0,0,3.2,-1.6,0.6,7.8,3.2,11.3,5.4,3.5,,,,12,10.17,8.33,8.19,9.76,9.24,11.2,10.68,10.51,,,
68822,Rafael Santos,Bahia,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,3,3,3,3,3,3,3,3,,,
68901,Rodrigo Pimpão,Botafogo,Atacante,1.2,Provável,16,0,0,10,0,17,0,1,0,0,1,3,0,46,2,1,0,-0.4,2.2,5.8,-0.9,-0.8,-0.1,4.5,8.8,1.2,,,,6.79,5.81,7.06,5.89,5.46,5.31,6.21,7.48,6.4,,,
68887,Gum,Fluminense,Zagueiro,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,,,
95660,Araruna,São Paulo,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,,,
95662,Lucas Kal,São Paulo,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,2,2,2,2,2,2,,,
68884,Klever,Atlético-GO,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,-8.3,0,0,0,0,0,0,0,0,,,,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,,,
68895,Wellington Silva,Fluminense,Atacante,0,Contundido,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2.4,0,0,0,0,0,0,0,0,,,,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,,,
95770,Vitinho,Palmeiras,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,3,3,3,3,3,3,3,3,,,
95738,Trauco,Flamengo,Lateral,5.7,Provável,3,0,0,4,2,7,0,2,2,0,1,3,0,19,0,0,0,-4.2,5,0,4.7,0,0,0,6,5.7,,,,6.22,5.51,5.51,5.95,5.95,5.95,5.95,6.3,6.63,,,
68910,Anselmo,Sport,Meia,0,Contundido,4,0,0,14,0,12,0,2,0,0,0,2,0,10,0,0,0,,0,3.7,-0.2,6,4.7,0,0,0,,,,,5,5.38,4.65,6.17,6.5,6.5,6.5,6.5,,,
95780,Zé Ricardo,Flamengo,Técnico,6.61,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,6.36,2.83,4.39,1.69,2.75,8.48,1.86,6.61,,,,9.51,10.45,10.16,10.79,10.2,10.31,11.63,10.66,11.67,,,
68920,Dudu,Palmeiras,Atacante,4.4,Dúvida,16,0,0,5,0,0,0,0,1,0,0,1,0,12,0,3,0,10.1,0,-1.4,0,0,0,0,0,4.4,,,,24.12,24.12,19.48,19.48,19.48,19.48,19.48,19.48,17.51,,,
68928,Rafael,Cruzeiro,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,10,10,10,10,10,10,10,10,10,,,
95798,Gustavo Bochecha,Botafogo,Meia,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,,,
38156,Artur Moraes,Chapecoense,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,6,6,6,6,6,6,6,6,6,,,
68911,Diego Souza,Sport,Meia,7.7,Provável,13,0,0,2,0,10,0,1,2,0,3,1,0,24,0,0,0,0,7.8,0,-0.2,0,0,0,7.1,7.7,,,,23,20.22,20.22,17.28,17.28,17.28,17.28,16.75,17.13,,,
95794,Nathan,Atlético-MG,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
95820,Léo Santos,Corinthians,Zagueiro,0,Nulo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,,,3,4.38,4.38,4.38,4.38,4.38,4.38,4.38,4.38,,,
68925,Leonardo Silva,Atlético-MG,Zagueiro,1.9,Nulo,6,0,0,2,0,6,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,-2.1,-1.4,1.9,,,,13,13,13,13,13,13,9.42,9.1,9.5,,,
38196,Maicon,Grêmio,Meia,-0.3,Nulo,5,0,0,4,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,-0.3,4.6,0.8,0,-0.3,,,,12,12,12,9.17,8.51,9.34,8.58,8.24,7.99,,,
38162,Fred,Atlético-MG,Atacante,3.9,Nulo,18,0,0,1,0,14,0,1,2,0,2,5,0,15,1,4,1,6.3,1.8,2.3,-0.3,6.9,4.3,0,0,3.9,,,,21.43,18.28,17.19,15.99,16.98,16.56,16.56,16.56,15.8,,,
38225,Muriqui,Vasco,Atacante,0,Nulo,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.4,0,0.5,0,0,0,0,,,,5,5,3.86,3.86,3.56,3.56,3.56,3.56,3.56,,,
68929,Thiago Ribeiro,Santos,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,,,
95849,Felipe,Bahia,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
95831,Caíque,São Paulo,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,,,,,,,,,,1,1,1,,,
95837,Fabián Noguera,Santos,Zagueiro,0,Provável,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,,,3,3,3,3,3,3,3.49,3.49,3.49,,,
38230,Grafite,Atlético-PR,Atacante,-1,Provável,4,0,0,1,0,7,0,1,4,0,0,3,0,15,0,3,1,0,0.9,5.4,-0.6,0,-0.3,-0.2,-2.4,-1,,,,12,9.16,9.93,8.7,8.7,7.91,7.6,6.86,6.81,,,
95843,Sander,Sport,Lateral,5,Provável,5,0,0,13,1,14,0,0,0,0,0,0,0,19,0,0,0,,,,0,0,0,5.2,6.7,5,,,,,,,2,2,1.53,2.99,4.13,4.46,,,
68930,Kieza,Vitória,Atacante,-4.7,Provável,16,0,0,2,0,12,0,0,2,0,3,2,1,13,0,6,0,0,0,2.7,8,-0.3,9.5,7.2,0,-4.7,,,,11,11,9.13,10.78,9.19,11.29,11.4,11.4,9.03,,,
68938,Giovanni Augusto,Corinthians,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3,0,0,0,0,,,,8,8,8,8,6,6,5.57,5.57,5.57,,,
68932,Renan Ribeiro,São Paulo,Goleiro,4.2,Provável,1,12,0,0,4,0,0,1,0,8,0,0,0,8,0,0,0,4,4.4,4.7,-4.6,10.4,0,14,-1,4.2,,,,8.49,9.3,9.92,7.65,10.61,8.95,11.99,9.63,10.51,,,
38246,Robinho,Atlético-MG,Atacante,1.1,Nulo,10,0,0,11,0,7,0,1,1,0,1,4,0,27,1,6,0,1.1,0,11.4,-1.3,5.1,1,1.6,3.9,1.1,,,,17.75,17.75,17.4,14.98,15.67,14.68,14.39,14.7,14.1,,,
95876,Douglas,Vasco,Meia,3.6,Provável,20,0,0,19,0,14,0,1,8,0,1,13,0,40,0,1,1,9.5,7.4,2.4,-1.2,5.8,15.8,1.8,4.3,3.6,,,,15.21,17.13,16.23,14.95,15.87,18.59,16.36,16.71,16.59,,,
96328,Matheus Oliveira,Santos,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,,,
96089,Machado,Grêmio,Meia,0,Nulo,0,0,0,7,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,9.7,0,0,0,0,0,0,,,,1,1,4.11,4.11,4.11,4.11,4.11,4.11,4.11,,,
68953,Leandro Damião,Flamengo,Atacante,0,Nulo,5,0,0,4,0,10,0,0,5,0,3,8,0,4,0,0,0,0,11.3,0,0,3.4,7.4,15.6,0,0,,,,8,10.8,10.8,9.26,9.7,10.8,13.22,13.22,13.22,,,
95936,Daniel Fuzato,Palmeiras,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
68950,Ronaldo Alves,Sport,Zagueiro,-1.1,Provável,9,0,0,2,2,6,0,2,3,0,0,0,0,15,0,0,0,0,0,0,-0.1,2.5,1.7,5.4,1,-1.1,,,,8,8,8,6.08,6.39,6.25,7.09,6.42,5.9,,,
68954,Marquinhos Gabriel,Corinthians,Meia,10.1,Nulo,12,0,0,3,0,4,0,1,1,0,2,2,0,17,3,0,0,0,7.4,0,0,12.4,4.6,0.5,0.4,10.1,,,,8,9.09,9.09,9.09,11.01,10.26,9.44,9.24,11.25,,,
68979,Giovanni,Atlético-MG,Goleiro,0,Dúvida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,6,6,6,6,6,6,6,6,6,,,
95978,Ty Sandows,Grêmio,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
38279,Wellington Paulista,Chapecoense,Atacante,-1,Provável,12,0,0,2,0,10,0,2,6,0,3,5,0,18,0,2,1,6.7,0.3,7.2,9.5,0.6,3.5,2.8,1.4,-1,,,,9.69,9.17,10.91,12.65,11.12,11.55,11.38,11.06,10.42,,,
96055,Yan,Coritiba,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
38277,Thiago Neves,Cruzeiro,Meia,0,Provável,8,0,0,4,0,4,0,1,9,0,2,6,0,27,1,2,0,0,0,8.4,-0.8,0.1,6.2,-0.2,18.2,0,,,,20,20,17.81,15.76,14.95,15.89,14.45,18.28,18.28,,,
96340,Lima,Grêmio,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,,,
96349,Geovane,Coritiba,Zagueiro,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,3,3,3,3,3,3,3,3,,,
68986,Gustavo Santos,Avaí,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
96464,Mauricio,Avaí,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,,,
96411,Cassiano,Bahia,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
68987,João Vitor,Ponte Preta,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,5,5,5,5,5,5,5,5,,,
38287,Roger,Botafogo,Atacante,12.4,Provável,9,0,0,6,0,8,0,1,4,0,4,6,0,25,1,12,0,1.1,5.5,0,2.6,0.6,9.8,2.5,5.9,12.4,,,,5.73,6.92,6.92,6.79,6.3,8.48,7.54,8.39,10.19,,,
96591,Renan Lodi,Atlético-PR,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,4,4,4,4,4,4,4,4,,,
38400,Vinícius Pacheco,Avaí,Meia,0,Nulo,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,-0.8,0,0,0,0,,,,3.89,3.89,3.89,3.89,2.8,2.8,2.8,2.8,2.8,,,
38315,Jadson,Corinthians,Meia,-2.9,Provável,2,0,0,3,0,7,0,0,3,0,1,6,0,43,1,3,0,0.6,-0.8,0.8,0.4,-2,5.5,6.8,0,-2.9,,,,15.99,11.5,10.47,9.88,8.67,9.93,10.48,10.48,8.56,,,
69165,Pablo,Corinthians,Zagueiro,6.2,Provável,2,0,0,3,5,6,0,1,2,0,0,6,0,11,0,0,0,0.9,0,6.1,6.1,-2.3,0.1,7.6,4.3,6.2,,,,10.54,10.54,10.15,10.89,8.98,8.93,10.41,10.13,10.72,,,
96524,Victor Lindenberg,Botafogo,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
38394,Thiago Heleno,Atlético-PR,Zagueiro,3.8,Provável,5,0,0,7,3,8,0,2,0,0,1,1,0,16,0,0,0,0,1.1,8,2.5,0,1.1,8,0.8,3.8,,,,9,7.06,8.98,8.53,8.53,7.89,9.39,8.28,8.85,,,
38311,Márcio Araújo,Flamengo,Meia,4,Provável,15,0,0,13,0,11,0,1,0,0,0,3,0,19,0,0,0,6.2,0.1,1,2.8,-1.1,0,3.2,2.3,4,,,,8.63,8.16,7.85,8.24,7.18,7.04,7.55,7.46,7.88,,,
96804,Vitor,Avaí,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,,,
38421,Rafinha,Cruzeiro,Meia,0.7,Nulo,14,0,0,7,0,8,0,0,0,0,0,1,0,19,0,0,0,2.6,0.5,0,1.1,-0.3,0,5.3,0,0.7,,,,8.21,6.98,6.98,6.45,5.87,5.67,6.72,6.72,5.96,,,
96832,Rodrigo Figueiredo,Corinthians,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,,,
96433,Ralph,Atlético-MG,Meia,2,Nulo,4,0,0,5,0,3,0,3,0,0,0,0,0,4,0,0,0,-2,0,0,0,0,2.6,0,-0.8,2,,,,0.71,0.71,0.71,0.71,0.71,1,1,0.77,1.04,,,
38508,Eder Luis,Vasco,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,3,3,3,3,3,3,3,3,,,
